asset_id,width,height,uri,labels
23222,832,832,s3://mls.godfather/data_drives/disk4/dataNode/quentin-logo-test-3/image/0/0/0/2/00023222.jpg," 2 0.35875525841346156 0.7408917133624737 0.03143780048076923 0.02467690981351412
 2 0.4851062297821045 0.7224990771366999 0.04485045946561373 0.0216368895310622
 2 0.8266535538893479 0.7190576333266038 0.026005965012770433 0.01637407449575571
 2 0.3554537296295166 0.71642883007343 0.028936349428617038 0.02420381399301382
 2 0.48395158694340634 0.7109419382535495 0.029452433952918418 0.014933586120605469
 2 0.4484948745140663 0.7102884145883414 0.03492648784930889 0.023586860069861777
 2 0.8499392729539138 0.7055928156926081 0.02103570791391226 0.016284795907827523
 2 0.35445380210876465 0.6931589566744291 0.04313076459444486 0.028495201697716348
 2 0.65869140625 0.541015625 0.0283203125 0.015625
 2 0.5439453125 0.3818359375 0.0625 0.021484375 
 1 0.6587 0.5433 0.0505 0.0264
1 0.3413 0.4633 0.0361 0.0373
"
2875,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/0/00002875.jpg," 2 0.27197265625 0.7998046875 0.0576171875 0.005859375
 2 0.98095703125 0.701171875 0.0263671875 0.021484375
 2 0.9775390625 0.41162109375 0.005859375 0.0068359375
 2 0.9690506641681378 0.34468900240384615 0.011748754061185397 0.028680874751164362
 2 0.7337078314561111 0.30942055812248814 0.10343162830059345 0.08002323370713454
 2 0.9220057267409104 0.3036222824683556 0.014558351956881009 0.05143928527832031
 2 0.9147192881657527 0.24320673942565918 0.015360612135667067 0.04263610106248122 
 1 0.5523 0.5391 0.0589 0.1334
1 0.3077 0.5306 0.0409 0.1286
"
6525,832,832,s3://mls.godfather/data_drives/disk4/dataNode/quentin-logo-test-3/image/0/0/0/0/00006525.jpg," 2 0.74267578125 0.8212890625 0.0966796875 0.01171875
 2 0.345703125 0.81591796875 0.052734375 0.0087890625
 2 0.472167051755465 0.8139126484210675 0.06566935319166917 0.012831687927246094
 2 0.2587890625 0.8134765625 0.03125 0.01171875
 2 0.2279886374106774 0.813878242786114 0.03279775839585524 0.013015967149000902
 2 0.7324012976426345 0.8023756100581243 0.07475200066199669 0.01704267355111929
 2 0.64306640625 0.78076171875 0.0185546875 0.0048828125
 2 0.62451171875 0.78076171875 0.0146484375 0.0048828125
 2 0.74267578125 0.77294921875 0.0888671875 0.0107421875
 2 0.8427734375 0.76904296875 0.029296875 0.0107421875
 2 0.6298828125 0.7685546875 0.03125 0.01171875
 2 0.744140625 0.74951171875 0.08984375 0.0205078125
 2 0.31201171875 0.7392578125 0.0400390625 0.0078125
 2 0.41552734375 0.7255859375 0.0107421875 0.005859375
 2 0.79638671875 0.65087890625 0.0224609375 0.0107421875
 2 0.7353515625 0.65087890625 0.095703125 0.0107421875
 2 0.40625 0.63916015625 0.021484375 0.0087890625
 2 0.3457030883202186 0.6386718016404372 0.09375 0.0078125
 2 0.39991917976966274 0.40219926834106445 0.11174913553091195 0.024077122028057393
 2 0.732421875 0.3837890625 0.05078125 0.013671875
 2 0.3894531543438251 0.37832030883202183 0.083984375 0.027265658745398887
 2 0.32956230640411377 0.3249153173886813 0.13944851435147798 0.029218637026273288
 2 0.3323854849888728 0.2865428099265465 0.14661528513981745 0.04972166281480055
 2 0.3610664147597093 0.2531484090364896 0.05616408128004808 0.024171902583195612
 2 0.363661527633667 0.23933094281416672 0.04345912199753981 0.022658769900982197
 2 0.23046875 0.22900390625 0.021484375 0.0126953125
 2 0.1973067201100863 0.10960964056161734 0.10915940541487473 0.034900701962984525
 2 0.27783203125 0.08203125 0.0205078125 0.021484375
 2 0.17880374193191528 0.05592305557085918 0.19407616211817816 0.080177441239357 
 1 0.3582 0.7602 0.0409 0.0276
"
44380,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/4/00044380.jpg," 2 0.6323738648341253 0.15535248242891753 0.2910765501169058 0.04604416627150316 
 1 0.6262 0.2194 0.3846 0.2921
"
45230,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/4/00045230.jpg," 2 0.8637696046095628 0.56787109375 0.0693359375 0.0693359375
 2 0.6711320693676288 0.40041474195627064 0.12778315177330604 0.1174459824195275 
 1 0.7867 0.4706 0.0228 0.0877
"
9276,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/0/00009276.jpg," 2 0.14796942013960618 0.8957536770747259 0.06276264557471642 0.020238362825833835
 2 0.92822265625 0.86279296875 0.0166015625 0.1240234375
 2 0.229552305661715 0.8033279272226187 0.021514415740966797 0.018314214853140023
 2 0.10615236025590163 0.8013672828674316 0.0224609375 0.01914075704721304
 2 0.6829667091369629 0.8062811631422776 0.10624056596022385 0.055570015540489785
 2 0.9575035755450909 0.8515859750600961 0.01867785820594201 0.1468353271484375
 2 0.7894007976238544 0.7994296000554011 0.09814812586857723 0.06969569279597355
 2 0.2590332398047814 0.7810060060941256 0.04638671875 0.04638671875
 2 0.71875 0.73583984375 0.01171875 0.0048828125
 2 0.4541121262770433 0.7358695910527155 0.1194772720336914 0.01745290022629958
 2 0.7392578125 0.72705078125 0.046875 0.0087890625
 2 0.69384765625 0.7265625 0.0400390625 0.0078125
 2 0.97900390625 0.71875 0.0087890625 0.076171875
 2 0.7265017216022198 0.6868153352003831 0.22970236264742339 0.042180574857271634
 2 0.4501986503601074 0.6800273381746732 0.21521267524132362 0.030128112206092246
 2 0.1659849607027494 0.6736155656667856 0.22095929659329927 0.044652425325833835
 2 0.44967820094181943 0.6421256065368652 0.21084807469294622 0.03500036092904898
 2 0.06552180647850037 0.5973337246821477 0.008991732047154354 0.014058846693772536
 2 0.6731918041522686 0.5770297784071702 0.06267048762394832 0.03805732727050781
 2 0.7576463772700384 0.5752321573404166 0.09466912196232723 0.04516421831571139
 2 0.4052263406606821 0.5677998799544114 0.04546414888822115 0.028405299553504355
 2 0.25781829540546125 0.5703871800349309 0.0381319339458759 0.03535153315617488
 2 0.44800776701707107 0.5612108890826886 0.024062523475060098 0.016562461853027344
 2 0.2393705019584069 0.556227445602417 0.009690523147583008 0.00908957994901217
 2 0.08686654155070965 0.5614376068115234 0.047081438394693226 0.04514459463266226
 2 0.22324219116797814 0.5485351635859563 0.02031249266404372 0.01484379401573768
 2 0.16544471795742327 0.5284930926102859 0.03620794186225304 0.02747906171358549
 2 0.5544434327345628 0.5339356202345628 0.06396484375 0.06396484375
 2 0.18161705365547767 0.25179674992194545 0.14088004369002122 0.023839308665348932
 2 0.7119140625 0.29248046875 0.03515625 0.1201171875
 2 0.40673828125 0.1708984375 0.0458984375 0.01171875
 2 0.93310546875 0.1650390625 0.0048828125 0.009765625
 2 0.71044921875 0.1943359375 0.0322265625 0.083984375
 2 0.93310546875 0.14501953125 0.0087890625 0.0166015625
 2 0.97119140625 0.1455078125 0.0146484375 0.080078125
 2 0.970703125 0.05859375 0.01171875 0.0859375 
 1 0.4489 0.6713 0.2897 0.2776
"
31328,832,832,s3://mls.godfather/data_drives/disk1/dataNode/quentin-logo-test-3/image/0/0/0/3/00031328.jpg," 2 0.07245855950392209 0.8903584847083459 0.08141169410485488 0.04691813542292668
 2 0.13417968383202186 0.8664062573359563 0.00761718016404372 0.00722657717191256
 2 0.6845486347491925 0.2860728227175199 0.028420301584097054 0.031170001396766074 
 1 0.6995 0.2638 0.125 0.2344
"
10249,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/1/00010249.jpg," 2 0.1917343781544612 0.6671405938955454 0.11834377508897048 0.06040617135854868 
 1 0.1899 0.5931 0.0457 0.0493
"
34830,832,832,s3://mls.godfather/data_drives/disk3/dataNode/quentin-logo-test-3/image/0/0/0/3/00034830.jpg," 2 0.529296875 0.67724609375 0.01953125 0.0048828125
 2 0.41650390625 0.51220703125 0.0048828125 0.0048828125
 2 0.37744140625 0.48095703125 0.0048828125 0.0048828125
 2 0.3813476929297814 0.4721680054297814 0.0087890625 0.0087890625
 2 0.3771973023047814 0.4738769898047814 0.01318359375 0.01318359375
 2 0.49492544394273025 0.5142688384422889 0.40542041338407075 0.2718621033888597 
 1 0.4952 0.524 0.6442 0.4688
"
44363,832,832,s3://mls.godfather/data_drives/disk5/dataNode/quentin-logo-test-3/image/0/0/0/4/00044363.jpg," 2 0.4936822010920598 0.6448457424457257 0.17012405395507812 0.12917327880859375 
 1 0.494 0.6406 0.1611 0.1418
"
18996,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/1/00018996.jpg," 2 0.9335938967191256 0.9331056154691256 0.0126953125 0.0126953125
 2 0.93798828125 0.9189453125 0.030847842876727764 0.02860744182880108
 2 0.6262537149282602 0.911911414219783 0.03238487243652344 0.016020921560434196
 2 0.9016782687260554 0.9064660439124475 0.0510094715998723 0.0370782705453726
 2 0.9666689726022574 0.8991479873657227 0.058324447044959433 0.026535474337064303
 2 0.68212890625 0.8984375 0.0244140625 0.021484375
 2 0.6433678773733286 0.8963124935443585 0.052648764390211836 0.02743354210486779
 2 0.26904296875 0.8896484375 0.0126953125 0.009765625
 2 0.9156106068537786 0.8899272038386419 0.051677850576547474 0.0329289069542518
 2 0.9349673711336576 0.8767908536470853 0.04096640073336088 0.022553663987379808
 2 0.6581689761235163 0.8757192171536959 0.05011624556321364 0.021968254676231973
 2 0.33203125 0.87353515625 0.021484375 0.0185546875
 2 0.29459553498488206 0.8744434576768142 0.053251486558180586 0.025929010831392728
 2 0.9061523584219126 0.8684570605938251 0.021484375 0.017578125
 2 0.8754884279691256 0.8706055421095628 0.03515625 0.03515625
 2 0.7126739208514874 0.8708055569575384 0.06183609595665565 0.03270391317514273
 2 0.6484375 0.857421875 0.021484375 0.01171875
 2 0.885058696453388 0.859277395101694 0.02871102553147536 0.02285157717191256
 2 0.6811147836538461 0.857423342191256 0.044525146484375 0.014557618361253005
 2 0.6038766457484319 0.8645434379577637 0.06876839124239408 0.045876502990722656
 2 0.3095703125 0.8525390625 0.05078125 0.021484375
 2 0.620203421666072 0.852194565993089 0.03843065408559946 0.02102485069861779
 2 0.3621355937077449 0.8452540177565354 0.058429864736703724 0.035619148841271035
 2 0.2537584579907931 0.8447354390070989 0.06795103733356182 0.0391693115234375
 2 0.30029296875 0.83447265625 0.0185546875 0.0126953125
 2 0.32857880225548375 0.8335362581106333 0.03911994053767277 0.01540675530066857
 2 0.3503418335547814 0.8312989748441256 0.01220703125 0.01220703125
 2 0.2723785638809204 0.8325804196871244 0.03739828329819899 0.017792921799879808
 2 0.984375 0.82275390625 0.0234375 0.0185546875
 2 0.09045099295102633 0.8151421546936035 0.02899448688213642 0.025063367990347054
 2 0.047483355953143194 0.8138207655686599 0.05524905140583332 0.02923407921424279
 2 0.4760602254133958 0.8104377893301157 0.05286418474637545 0.02493447523850661
 2 0.5166015625 0.80712890625 0.0234375 0.0224609375
 2 0.662109375 0.7939453125 0.0546875 0.01953125
 2 0.30908203125 0.79052734375 0.0380859375 0.0146484375
 2 0.9278613237234262 0.7896385926466721 0.04169926276573768 0.02283199016864483
 2 0.06289386634643261 0.7893916276785043 0.057244908351164595 0.027138710021972656
 2 0.7310175528893104 0.7896867165198693 0.048334708580603965 0.0366059816800631
 2 0.4921231269836426 0.7843256730299729 0.0600438484778771 0.026681900024414062
 2 0.5866211010859563 0.7837891211876502 0.03730465815617488 0.03125
 2 0.017521788007937945 0.7834848624009353 0.03849910142330023 0.03203883537879357
 2 0.4359428149003249 0.781315986926739 0.05627107620239258 0.03185705038217398
 2 0.1306175452012282 0.7820814939645621 0.07594768817608173 0.041913472689115085
 2 0.5421970440791204 0.775481444138747 0.046525001525878906 0.03238105773925781
 2 0.3076171875 0.77001953125 0.037109375 0.0185546875
 2 0.08935546875 0.76806640625 0.0458984375 0.0146484375
 2 0.0556640625 0.76806640625 0.021484375 0.0126953125
 2 0.6559987434974084 0.771750596853403 0.07919120788574219 0.03037261962890625
 2 0.11669921875 0.76611328125 0.0107421875 0.0087890625
 2 0.4838867921095628 0.7641603029691256 0.02431803483229417 0.017754187950721152
 2 0.450579258111807 0.7636866202721229 0.04391321769127479 0.019351959228515625
 2 0.23305664612696722 0.763720805828388 0.02958985475393442 0.024706913874699518
 2 0.02239682525396347 0.7630319595336914 0.04427225887775421 0.023093443650465745
 2 0.5208773796374981 0.7605178539569561 0.05035895567673903 0.02040232144869291
 2 0.37861334360562837 0.764550832601694 0.04082030516404372 0.03183592282808744
 2 0.7851621921245868 0.7568581654475286 0.0652605203481821 0.04019077007587139
 2 0.30615234375 0.74951171875 0.0654296875 0.0146484375
 2 0.9231444872342623 0.7232421728280874 0.0458984375 0.03066400381234976
 2 0.8974421941317045 0.7144493323106033 0.01581287384033203 0.011455902686485877
 2 0.06396484375 0.71435546875 0.0478515625 0.0205078125
 2 0.06347656020751366 0.6889647703904372 0.04966653768832867 0.025004753699669473
 2 0.15202383811657244 0.6787782815786508 0.0595703308398907 0.04179030198317308
 2 0.05954036059287878 0.6629750545208271 0.0836877880188135 0.02899001194880559
 2 0.4906163949232835 0.660224070915809 0.09025060213529147 0.02871535374568059
 2 0.800350519327017 0.6589211684006911 0.062097916236290567 0.03728162325345553
 2 0.9181525157048152 0.6593813162583572 0.09119664705716647 0.06021550985483023
 2 0.6591796875 0.64599609375 0.0859375 0.0380859375
 2 0.4912109375 0.63671875 0.02734375 0.01953125
 2 0.42236328125 0.619140625 0.0087890625 0.005859375
 2 0.30712890625 0.62353515625 0.0869140625 0.0380859375
 2 0.1449521825863765 0.6165308402134821 0.03128368120927077 0.02481816365168645
 2 0.7925954598646897 0.5951861785008357 0.030733035160945013 0.022977939018836387
 2 0.6607871055603027 0.588540425667396 0.1757204349224384 0.08680391311645508
 2 0.9251953271719126 0.6008788805741531 0.1689453125 0.1201171508202186
 2 0.3053053342379056 0.5653968407557561 0.1746377944946289 0.0830683708190918
 2 0.4957091441521278 0.49086363498981184 0.11896166434654823 0.06266392194307767
 2 0.06884765625 0.48779296875 0.1220703125 0.0693359375
 2 0.08380809770180629 0.42136096954345703 0.1518209049334893 0.06679388192983773
 2 0.7744140625 0.40380859375 0.0703125 0.0537109375
 2 0.49297719735365647 0.4119404462667612 0.1901097297668457 0.10336630160991962 
 1 0.0667 0.5727 0.0853 0.0829
1 0.3131 0.6773 0.0661 0.0733
1 0.4934 0.5697 0.0757 0.0745
1 0.6575 0.7025 0.0625 0.0757
1 0.9153 0.7133 0.0637 0.0733
1 0.3059 0.5661 0.1719 0.0889
1 0.4874 0.4177 0.1767 0.107
1 0.6581 0.5944 0.1695 0.1022
1 0.9309 0.6022 0.131 0.1058
1 0.0817 0.4207 0.1611 0.1058
"
3972,832,832,s3://mls.godfather/data_drives/disk3/dataNode/quentin-logo-test-3/image/0/0/0/0/00003972.jpg," 2 0.4701550373664269 0.8159287526057317 0.08343084041888897 0.015207290649414062
 2 0.5698230083172138 0.8149165006784292 0.0780172348022461 0.018111669100247897
 2 0.6278617565448468 0.8102868887094351 0.03663708613469051 0.017826227041391227
 2 0.3983289278470553 0.8115963202256423 0.05617992694561298 0.019886236924391527
 2 0.543447732925415 0.7960059092595027 0.07171986653254582 0.016261174128605768
 2 0.4457862927363469 0.7957535156836877 0.08562806936410758 0.01809098170353816
 2 0.6166704984811636 0.7921854165884165 0.06711233579195462 0.021270311795748197
 2 0.3832954443418063 0.7905781452472394 0.03802713981041542 0.018832940321702223
 2 0.5469094056349534 0.7550215721130371 0.1590577639066256 0.037877376262958236
 2 0.4206406886761005 0.7501908449026254 0.07865047454833984 0.03682686732365535
 2 0.5712890625 0.6904296875 0.1796875 0.076171875
 2 0.4219796657562256 0.6914764551016 0.1515381519611065 0.0797436053936298
 2 0.501953125 0.60009765625 0.0625 0.0146484375
 2 0.5857332853170542 0.5921469835134653 0.0675372710594764 0.031740775475135215
 2 0.42121480061457706 0.5921384738041804 0.0659024165226863 0.03204059600830078 
 1 0.5084 0.6797 0.3582 0.3377
"
43578,832,832,s3://mls.godfather/data_drives/disk4/dataNode/quentin-logo-test-3/image/0/0/0/4/00043578.jpg," 2 0.8247025196368878 0.9694696939908541 0.07941473447359525 0.01671754396878756
 2 0.9033203125 0.96826171875 0.076171875 0.0146484375
 2 0.8681640625 0.943359375 0.0625 0.01171875
 2 0.86474609375 0.9306640625 0.0791015625 0.01171875
 2 0.35593547041599566 0.1367480342204754 0.5656537138498746 0.054915510691129245
 2 0.25146228075027466 0.07090245072658245 0.3644230824250441 0.045780727496513955 
 1 0.8684 0.9087 0.1478 0.101
"
41720,832,832,s3://mls.godfather/data_drives/disk6/dataNode/quentin-logo-test-3/image/0/0/0/4/00041720.jpg," 2 0.679537296295166 0.8396184627826397 0.0361628165611854 0.017052283653846152
 2 0.637939453125 0.8352051514845628 0.01513671875 0.01513671875
 2 0.7245684770437387 0.8269885870126578 0.051603537339430586 0.020591589120718148
 2 0.6766779972956731 0.8239866403432993 0.052646490243765026 0.02880727327786959
 2 0.6558984609750601 0.8145415966327374 0.1368695772611178 0.046010384192833535
 2 0.18259689441094032 0.7785639762878418 0.08818877660311185 0.01073771256666917
 2 0.20411142936119667 0.7668039615337665 0.09995849315936749 0.012114304762620192
 2 0.13818359375 0.763671875 0.0185546875 0.0078125
 2 0.2255683312049279 0.7557267775902381 0.06269447620098408 0.009985923767089844
 2 0.6368798842796912 0.77599180661715 0.16974749931922326 0.06943893432617188
 2 0.15528815526228684 0.7534499168395996 0.06485610741835374 0.01080006819504958
 2 0.1958260811292208 0.7213826913100022 0.17337584495544434 0.023496701167179987
 2 0.22216796875 0.66357421875 0.0263671875 0.0068359375
 2 0.3066673278808594 0.661338365994967 0.14103038494403547 0.014524459838867188
 2 0.28997682608090913 0.6483357869661771 0.12338643807631272 0.01475678957425631
 2 0.2880677076486441 0.634400331057035 0.05920989696796124 0.01428068601168119
 2 0.2910041809082031 0.599304015819843 0.1609218303973858 0.02464602543757512
 2 0.5580079005314753 0.5803711414337158 0.02304686032808744 0.02207026114830604
 2 0.7473145264845628 0.5886231202345628 0.10205078125 0.10205078125
 2 0.8111833792466384 0.5692657323984 0.06897493509145883 0.06696855104886569
 2 0.7813396453857422 0.5454370241898757 0.040639290442833535 0.040074825286865234
 2 0.8270034790039062 0.5446237967564509 0.042850347665640026 0.04110134564913236
 2 0.8022460203904372 0.5214843016404372 0.019005408653846152 0.015174278846153846
 2 0.24936460531674898 0.5121720754183255 0.060027250876793496 0.026935357313889723
 2 0.3051432646237887 0.4983791938194862 0.038700140439547025 0.016903803898737982
 2 0.2604583226717435 0.4940053316263052 0.0671225694509653 0.025926773364727315
 2 0.3495336129115178 0.48697323065537673 0.04837201191828801 0.01811830814068134
 2 0.8056865472059983 0.4827633821047269 0.02476963630089393 0.011047033163217397
 2 0.7783203125 0.478515625 0.01953125 0.0078125
 2 0.32317789701315075 0.47821552936847395 0.04357372797452486 0.018054485321044922
 2 0.266537070274353 0.47999895535982573 0.052568564048180215 0.02437723599947416
 2 0.2389317384132972 0.4528417954078087 0.11442160606384277 0.04376022632305439
 2 0.19582881377293512 0.42668599348801833 0.036661276450523965 0.009315050565279447
 2 0.15625 0.4248046875 0.03515625 0.0078125
 2 0.1894531433398907 0.4135742004101093 0.039493414071890026 0.01010590333205003
 2 0.1309447563611544 0.4105536570915809 0.06336632141700158 0.014016554905818058
 2 0.15774685602921706 0.402479887008667 0.030977854361900918 0.010325982020451473 
 1 0.634 0.7782 0.1935 0.0757
1 0.3936 0.7969 0.0877 0.1058
1 0.5944 0.7368 0.1166 0.0312
1 0.0583 0.5391 0.0829 0.0661
1 0.6256 0.5601 0.0325 0.0312
1 0.5613 0.5727 0.0481 0.0469
1 0.2548 0.4501 0.1803 0.0613
1 0.7476 0.5883 0.1394 0.0998
1 0.8546 0.4531 0.1635 0.0433
1 0.6683 0.3359 0.0697 0.0349
1 0.1755 0.3864 0.1611 0.0228
1 0.2855 0.5986 0.1767 0.0409
1 0.2001 0.6809 0.1118 0.0108
1 0.1917 0.7206 0.1887 0.0445
"
785,832,832,s3://mls.godfather/data_drives/disk1/dataNode/quentin-logo-test-3/image/0/0/0/0/00000785.jpg," 2 0.520580163368812 0.1656354803305406 0.1083680299612192 0.06369435787200928 
 1 0.5024 0.3215 0.6562 0.4243
"
39682,832,832,s3://mls.godfather/data_drives/disk4/dataNode/quentin-logo-test-3/image/0/0/0/3/00039682.jpg," 2 0.7280589984013484 0.9210433959960938 0.07358308938833383 0.04424726046048678
 2 0.20964496869307297 0.9123967244074895 0.07358684906592736 0.06169568575345553
 2 0.48876953125 0.759765625 0.0048828125 0.005859375
 2 0.42431640625 0.73095703125 0.0048828125 0.0048828125
 2 0.34375643730163574 0.7728945658757136 0.27132059977604794 0.2836597149188702
 2 0.60791015625 0.7041015625 0.0048828125 0.005859375
 2 0.5380957310016339 0.7783961846278264 0.2987051010131836 0.3454108238220215 
 1 0.4237 0.7849 0.4724 0.3029
"
26169,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/2/00026169.jpg," 2 0.4545595462505634 0.8236059408921462 0.02350484407865084 0.01046613546518179
 2 0.50390625 0.82275390625 0.056640625 0.0107421875
 2 0.5571049910325271 0.8176567004277155 0.03803825378417969 0.018411709712101862
 2 0.47900390625 0.806640625 0.0966796875 0.01171875
 2 0.3582322964301476 0.8118437987107497 0.09411257963914138 0.030414728017953727
 2 0.54541015625 0.80322265625 0.0283203125 0.0146484375
 2 0.6109260228963999 0.8079619774451623 0.06617637780996469 0.026884078979492188
 2 0.36422791847815883 0.7970322462228628 0.07668898655818059 0.023905460651104268
 2 0.6059141159057617 0.792886000413161 0.08495462857759915 0.03180958674504207
 2 0.5198794695047232 0.7679515618544358 0.19541524006770208 0.04086648500882662
 2 0.3664829364189735 0.7590381182157077 0.09080721781804012 0.03712903536283053
 2 0.47025519150954026 0.7042526098398062 0.3886827322152945 0.08310860853928786
 2 0.46776824731093186 0.6315374374389648 0.08247247109046349 0.017512688269981973
 2 0.34130266996530384 0.6225049495697021 0.03221464157104492 0.01935258278479943
 2 0.5723031667562631 0.6222580579610971 0.07856071912325345 0.025555940774770882
 2 0.3818193949185885 0.6178160447340745 0.0478979257436899 0.02010345458984375
 2 0.16600779042794153 0.01885066983791498 0.32436521924459016 0.021233706520153925 
 1 0.4748 0.7055 0.4159 0.3173
"
40553,832,832,s3://mls.godfather/data_drives/disk7/dataNode/quentin-logo-test-3/image/0/0/0/4/00040553.jpg," 2 0.60205078125 0.73828125 0.0283203125 0.015625
 2 0.6591550753666804 0.7349204650292029 0.07906745030329777 0.01762984349177434
 2 0.75048828125 0.72802734375 0.0068359375 0.0048828125
 2 0.6815444139333872 0.7168260721059946 0.07944246438833383 0.022482798649714544
 2 0.7469876362727239 0.7118914677546575 0.03809782174917368 0.02287571246807392
 2 0.6194285796238825 0.6996936064500076 0.07298612594604492 0.028495201697716348
 2 0.7015870901254507 0.6943036959721491 0.08036041259765625 0.02281328348013071
 2 0.7836241722106934 0.6903476715087891 0.06662185375507061 0.026287959172175482
 2 0.830078125 0.6875 0.02734375 0.0234375
 2 0.6357302298912635 0.6780906090369592 0.06185164818396935 0.020467758178710938
 2 0.681640625 0.67578125 0.0390625 0.01171875
 2 0.7436070442199707 0.671539856837346 0.07190608978271484 0.01695875021127554
 2 0.7939453125 0.67041015625 0.01953125 0.0126953125
 2 0.81298828125 0.62255859375 0.0458984375 0.0185546875
 2 0.6918653708237869 0.6124045298649714 0.056822043198805586 0.018915176391601562
 2 0.6923959071819599 0.594888320335975 0.11862806173471305 0.02507649935208834
 2 0.68798828125 0.578125 0.0263671875 0.01171875
 2 0.8179872219379132 0.5705006672785833 0.04296068044809195 0.015344839829664964
 2 0.6903722469623272 0.47216591468224156 0.14433802091158354 0.050895324120154746
 2 0.6877402158883902 0.4289110990671011 0.2109215809748723 0.06956005096435547 
 1 0.7103 0.5733 0.2981 0.3702
"
12708,832,832,s3://mls.godfather/data_drives/disk1/dataNode/quentin-logo-test-3/image/0/0/0/1/00012708.jpg," 2 0.387298767383282 0.6013521047738882 0.05449859912578876 0.04585530207707332
 2 0.43212890625 0.59716796875 0.0419921875 0.0419921875
 2 0.5309570936056284 0.38095707159775954 0.031054606804480918 0.02753906983595628 
 1 0.3996 0.2879 0.0637 0.1334
1 0.3936 0.2079 0.0685 0.0817
1 0.5234 0.3732 0.0637 0.0517
"
45477,832,832,s3://mls.godfather/data_drives/disk2/dataNode/quentin-logo-test-3/image/0/0/0/4/00045477.jpg," 2 0.50634765625 0.48583984375 0.0595703125 0.0673828125 
 1 0.5066 0.6587 0.3305 0.4712
"
12861,832,832,s3://mls.godfather/data_drives/disk1/dataNode/quentin-logo-test-3/image/0/0/0/1/00012861.jpg," 2 0.5947265625 0.61865234375 0.025390625 0.0126953125
 2 0.5952842785761907 0.6074168682098389 0.023531693678635817 0.014316302079420824
 2 0.5888671875 0.595703125 0.03125 0.01171875
 2 0.81396484375 0.58447265625 0.0224609375 0.0126953125
 2 0.8696358754084661 0.5836715698242188 0.03479898892916166 0.013345865102914663
 2 0.83984375 0.583984375 0.03125 0.015625
 2 0.30712890625 0.5625 0.0205078125 0.017578125
 2 0.2791450023651123 0.5616207672999456 0.04030953920804537 0.018726605635422926
 2 0.244140625 0.5595703125 0.03125 0.01953125
 2 0.3134546004808866 0.4543320399064284 0.05316453713637132 0.037486846630389876
 2 0.2613104215035072 0.44862789374131423 0.05884021979111891 0.0365911997281588
 2 0.5943854405329778 0.35193870617793155 0.05593021099384014 0.05106848936814528
 2 0.7088532447814941 0.35166186552781326 0.15303853841928336 0.0714708474966196
 2 0.8384378506587102 0.35487714180579555 0.10632947775033805 0.08031955132117638
 2 0.5909299850463867 0.3336716615236722 0.047577271094689004 0.039578181046705976
 2 0.22734375183398908 0.25449219116797817 0.07656249633202186 0.06171875733595628
 2 0.8242742098294772 0.2253443461198073 0.025461196899414062 0.0204776250399076
 2 0.78466796875 0.22119140625 0.0263671875 0.0107421875
 2 0.22471639743218055 0.22390353679656982 0.06864325816814716 0.04947069975046011
 2 0.7421875 0.1826171875 0.009765625 0.01171875
 2 0.7861328125 0.1865234375 0.046875 0.048828125
 2 0.7676792144775391 0.13892445197472206 0.0901804703932542 0.04684132796067458
 2 0.6800961494445801 0.13375751330302313 0.08405663416935848 0.04457030846522404
 2 0.57666015625 0.12744140625 0.0146484375 0.0166015625
 2 0.59228515625 0.12841796875 0.0224609375 0.0244140625
 2 0.619140625 0.13037109375 0.03515625 0.0419921875 
 1 0.5907 0.3486 0.0469 0.0986
1 0.7572 0.351 0.2524 0.0817
1 0.226 0.2488 0.0793 0.1538
1 0.2163 0.4435 0.0216 0.0481
1 0.3792 0.3594 0.0132 0.101
"
